Time,X til,X_robot_solver,Y_robot_solver,X_solver_robot,Y_solver_robot,X_robot_obs,Y_robot_obs,X_obs_robot,Y_obs_robot,X_dot,Y_dot
1688490510.9406,0.06956789187144308,,,,,-0.9755063009130224,0.6358307322468627,-0.5878279680457201,0.8255559197448155,0.06351435751464543,0.007444444453357126
1688490510.9738805,0.06717358017457832,,,,,-0.9755092184248451,0.6358406543718977,-0.5895024135496123,0.8224855005068645,0.06440391158155694,0.007280737427889157
1688490511.007287,0.07242850855218357,,,,,-0.9754957915763774,0.6358260699596482,-0.5908831800609852,0.8191392445386061,0.06517487504640027,0.007056521685717918
1688490511.0405433,0.08039175208800316,,,,,-0.975518417223701,0.635821402562929,-0.592130554162945,0.8163557508970609,0.06585485601019503,0.006876259400631219
1688490511.0738869,0.07809829172870601,,,,,-0.9755058762650028,0.6358255429000095,-0.5935718773389628,0.8134014485743153,0.06666261187234938,0.006699917892288496
1688490511.107215,0.08093207741120768,,,,,-0.9754963295294565,0.6358237837532904,-0.5947638793413752,0.8099346179031297,0.06735943931970952,0.006441932516221231
1688490511.1405563,0.08646074813933335,,,,,-0.9754810865439489,0.6358062272084855,-0.5954515294441569,0.8054465295686739,0.06781684345634119,0.006032155918606662
1688490511.1738849,0.08402678566594299,,,,,-0.9754137574207848,0.6350290168166172,-0.6047842075422029,0.8179944386740422,0.0726359043762788,0.008738528071904016
1688490511.2074268,0.08954307426860958,,,,,-0.9754202501312376,0.6350486172332199,-0.6058225807693643,0.8147565095361174,0.07333704726344006,0.008430186841365168
1688490511.240549,0.09729861641985764,,,,,-0.9754004720574531,0.6350253735036887,-0.606851216360297,0.8102563892272777,0.07408613738551001,0.007963120219106863
1688490511.2738814,0.09529311570194346,,,,,-0.975412471432339,0.6350370393094859,-0.6078663346529332,0.8065758937624864,0.07478444394212441,0.007602618505454449
1688490511.3072517,0.09847375470394068,,,,,-0.9754043240110232,0.6350307632800891,-0.6088000768445041,0.8035044919503227,0.07543071135996557,0.0073206946189726205
1688490511.3405914,0.10420497782361085,,,,,-0.9754122994564137,0.6350413406527345,-0.6096701474330488,0.8005270583619186,0.07602852543719069,0.00704260082273601
1688490511.3738832,0.10993344179935421,,,,,-0.9754071025391312,0.6350315692808558,-0.6102831268714675,0.7964113869161471,0.07650070430129093,0.006605292282372077
1688490511.4072187,0.11023292502350895,,,,,-0.9754168577822746,0.6350447095157461,-0.6112326179766461,0.7922211628764969,0.07717047286249686,0.006203691215824183
1688490511.4405918,0.11310185266439102,,,,,-0.9754223081355518,0.635042326929589,-0.6199485524218274,0.805698347362194,0.08250966373842798,0.009129500801287029
1688490511.4739468,0.1109248864989726,,,,,-0.9754229486120163,0.6350338772240002,-0.6207801067463554,0.8007266772532862,0.08324244505904561,0.008489500615476517
1688490511.507203,0.1164867231524635,,,,,-0.9754192714114907,0.6350394640949535,-0.6213280703044418,0.795733782610403,0.08377014426358857,0.007829705458586775
1688490511.5405877,0.12450551254216435,,,,,-0.9754312607735921,0.6350301078511718,-0.6219973851453331,0.7916124610194771,0.08433660287185495,0.007333647490417817
1688490511.5739305,0.12308330925115032,,,,,-0.9754417053833567,0.6350348848001073,-0.6222022509584857,0.7876069135251191,0.08456562889414995,0.006814139652893443
1688490511.6072254,0.12664976241010736,,,,,-0.9754295475769041,0.6350397422145364,-0.6223596636604283,0.7835135770805324,0.08476861205486548,0.006303805802769552
1688490511.6405468,0.13282356610105409,,,,,-0.9754314370332107,0.6350351802292187,-0.6221076474038418,0.7786460420409609,0.08467197429272358,0.005685686529317761
1688490511.6739063,0.131507177987797,,,,,-0.9754286992087761,0.6350380515774335,-0.6295705710543025,0.7912741735675825,0.08991731273863242,0.008288839129366034
1688490511.7072458,0.13713616700135953,,,,,-0.9754342800533478,0.6350361592194759,-0.6297405920250494,0.7858967885208235,0.09018791719199032,0.00749551974842201
1688490511.7405508,0.1453510356210168,,,,,-0.975433291040414,0.6350395567855697,-0.629545962508683,0.7796813241843797,0.09017621620250339,0.0065943077554007305
1688490511.7738876,0.14372102024245523,,,,,-0.9754203188375865,0.6350173809279354,-0.6296047137824545,0.7745529744921346,0.09032504998054859,0.005933752965321019
1688490511.807247,0.14726773987588604,,,,,-0.9717520252258605,0.626228957058525,-0.6295779644100019,0.7701078790134441,0.0931273268154869,0.006923527324132672
1688490511.8405535,0.15380666549157562,,,,,-0.9717624622938363,0.6262361295011201,-0.6289269281314964,0.7655302496243949,0.09268412259314253,0.0062165038700742435
1688490511.8740106,0.1599613255353344,,,,,-0.9754289138768248,0.6350370652350239,-0.6359596949950896,0.7779838839854364,0.09536664774726764,0.007120636198494234
1688490511.9072242,0.16095414872836866,,,,,-0.9754274972195499,0.6350244879086955,-0.6356727921134577,0.772179803880141,0.09524456318475145,0.006265874469104651
1688490511.9405706,0.16430495703307132,,,,,-0.9717728255323898,0.6262754965041375,-0.6351717471717575,0.7655973733098667,0.0978785163502209,0.006940628789471602
1688490511.9739652,0.16301120106261346,,,,,-0.9717667428782846,0.6262499621807478,-0.6344881166448944,0.7593110279211772,0.09741176098488866,0.005981332238231654
1688490512.00735,0.16899406877789905,,,,,-0.9717738922045234,0.6262621779085785,-0.633573226023777,0.752374101727123,0.09672145681785252,0.0050149649907313045
1688490512.0405483,0.17767168685315884,,,,,-0.971766445909569,0.6262661574502383,-0.6400748941956027,0.7647931394161678,0.10226111168804909,0.007449213078398891
1688490512.0738811,0.176957859991307,,,,,-0.9717730889793761,0.6262665405420242,-0.6391106120953727,0.7591545192504249,0.10149381850870282,0.006469716177297811
1688490512.1072161,0.18095778354364367,,,,,-0.9717795185551782,0.6262558283443872,-0.6382227730745826,0.7536547199720498,0.1007759437665545,0.0056149337916408856
1688490512.1405416,0.18695326382920274,,,,,-0.9717861058917264,0.6262632401079768,-0.6373903196883094,0.7472154384266789,0.10010559627636878,0.004737151418032951
1688490512.173886,0.19335516717847928,,,,,-0.9718725445354583,0.6264740637202252,-0.6427732180310005,0.758271218403937,0.10481977398298194,0.006732561697698109
1688490512.2072213,0.1946627254416961,,,,,-0.9718028876880329,0.6263439264895245,-0.6418053091593188,0.7514827028845681,0.10408554296298084,0.005675888627864293
1688490512.2405462,0.1985495825878422,,,,,-0.971763773995121,0.6262510033147258,-0.640610060216792,0.7446624900102518,0.10308998749884442,0.004713126527760166
1688490512.2738771,0.19742901782163683,,,,,-0.971774687962358,0.6262626171077862,-0.6398731347243198,0.7387607419501054,0.10245337345925835,0.00398964504845456
1688490512.3073182,0.20385125145100383,,,,,-0.9717660846244038,0.626255223012137,-0.6450852530691117,0.7504955736296584,0.10728256370177984,0.005901279589107608
1688490512.3405674,0.2104230317229819,,,,,-0.9717733873012353,0.6262682004742185,-0.6435878841755966,0.7437793963709085,0.10591066915609372,0.004862048320922045
1688490512.3738766,0.21630748980785794,,,,,-0.9717750601925117,0.6262702560132005,-0.6427568175907784,0.7371761628293794,0.10517575543997314,0.0040282808022308
1688490512.4072185,0.21783468111987245,,,,,-0.9686342220609613,0.6172420027448712,-0.6412393748474254,0.7296912081806994,0.10672944416187852,0.004324519912960236
1688490512.4405499,0.221332972477139,,,,,-0.971757139226978,0.6262409012228742,-0.6463681272575791,0.7406348609979437,0.1086886921498632,0.0047226416585180574
1688490512.4740126,0.22036416976981682,,,,,-0.9686628017514807,0.6172712693236397,-0.6452068485170253,0.7333300459489126,0.11062186594967983,0.0051101011716127645
1688490512.5073001,0.22652518901557545,,,,,-0.9686620289697984,0.6172754193716754,-0.644035394019419,0.7264369204834575,0.10950457934681018,0.004163785312347151
1688490512.5405514,0.23241357910065183,,,,,-0.9686584572648093,0.6172949075736321,-0.6430896701751485,0.7199305829093965,0.10860699762613167,0.0034027070135548803
1688490512.5742583,0.23837641974478307,,,,,-0.9686934400992468,0.6173592004414863,-0.641977872982296,0.7132610128394525,0.1075040918824825,0.002718917032873276
1688490512.6072125,0.23973078543438753,,,,,-0.9687014752202269,0.6173729305600322,-0.6469078239163555,0.7248106966827745,0.11242907870941798,0.004184245390645515
1688490512.6405485,0.2436634769373105,,,,,-0.9686952836966295,0.6173604446030505,-0.645337628354036,0.7171133007478909,0.11086350138080486,0.0032547315018418383
1688490512.6738894,0.24309337983549523,,,,,-0.9686803004386566,0.6173458197780906,-0.6436403548169944,0.7098732837433817,0.10918700261996125,0.002518678360942303
1688490512.7073498,0.2492487718564632,,,,,-0.9686748425804278,0.6173470457663067,-0.6475988278208674,0.7206411737148621,0.11321588539992944,0.0037697337375314673
1688490512.7405367,0.2575583688250041,,,,,-0.9686983010397602,0.6173518850231163,-0.6461399493828611,0.7126011916264916,0.11171190707489644,0.002876471404088035
1688490512.773914,0.256996054326894,,,,,-0.96872456621657,0.6173650598377857,-0.6442584492437731,0.7045617430409736,0.1097843837371737,0.002130749575480318
1688490512.8075106,0.26081008188470906,,,,,-0.9661909326987241,0.6082055721293113,-0.6425392006175235,0.6966402305721633,0.11061083683812965,0.002256479434624418
1688490512.8405392,0.2666112429808662,,,,,-0.9687159961310041,0.617375643240236,-0.6467587958713552,0.7079544972021353,0.11235760089855827,0.0025020068573523265
1688490512.8739934,0.2729152935447728,,,,,-0.9661837322862283,0.608213817865738,-0.6451706847701342,0.7007662323921927,0.11334301447737508,0.0027163765012811533
1688490512.9072335,0.27399550845642484,,,,,-0.9662360954968864,0.6083760088876887,-0.6443844830205465,0.693715841525272,0.11248489817937805,0.002096923139387236
1688490512.940589,0.2774560526596421,,,,,-0.9661567629380551,0.6081254842652424,-0.6433279581379787,0.6866802256363045,0.1114821168704934,0.001606222041712795
1688490512.973964,0.2763270961293948,,,,,-0.9661617654631269,0.6081279707804149,-0.6475452310282194,0.6979688330747283,0.11592818335112204,0.0025989973497969497
1688490513.0072074,0.2819321469023767,,,,,-0.9661551984889489,0.6080987741798947,-0.6465730651389199,0.6905371744367148,0.11490442995965965,0.0019723226614134933
1688490513.0405445,0.28978185947225665,,,,,-0.9661390275636715,0.608103927061434,-0.6453690446223515,0.6825188008935061,0.11364840094463245,0.001418931452890673
1688490513.0738654,0.28898304773077776,,,,,-0.966156575734776,0.6080838505952056,-0.648946425035219,0.6946890500505062,0.11748735366441636,0.0023910121973479775
1688490513.107205,0.2926976965261317,,,,,-0.966141933514416,0.6080743754901357,-0.6477196448355196,0.6873665444620406,0.11617114528844844,0.0017938196853548385
1688490513.1405811,0.29885254188844085,,,,,-0.9661568619251546,0.6080792090588639,-0.6463322473358742,0.6807408109446005,0.11466128680389798,0.001344609142443416
1688490513.1740835,0.3046033300414547,,,,,-0.9659820531230994,0.6078395529102832,-0.6450915587684907,0.6730214612392424,0.11353012676892585,0.0009515284530595436
1688490513.207211,0.30589858008840387,,,,,-0.965901234103709,0.6078126686861093,-0.6485132084477762,0.6852502970183166,0.11731376425129822,0.0017038583514293478
1688490513.2406323,0.3094003460295712,,,,,-0.9658988404152857,0.6078292570290591,-0.6474940562305627,0.6776925277634185,0.11620504229725409,0.0012275323910254277
1688490513.2739487,0.30819268043767845,,,,,-0.9658840980374521,0.6078065642164071,-0.6468886482786735,0.6703818929299781,0.11556703647879882,0.000872348324133302
1688490513.3072107,0.3136489718306052,,,,,-0.9639467440111776,0.5984851624743839,-0.6460381996481985,0.6630274898622306,0.11675491554330214,0.0009770177150892102
1688490513.3405304,0.32070215063966373,,,,,-0.9659013804150828,0.607809942437265,-0.650148547980465,0.6758436179308474,0.11915903230655094,0.0011919471651278357
1688490513.3738887,0.31961186027966115,,,,,-0.9639553068751738,0.5985083070791508,-0.6496805782808263,0.6688724049230838,0.12084511618132487,0.001356294794956309
1688490513.4072356,0.3227902699638154,,,,,-0.9639453569641174,0.5984668668561455,-0.6489605389628044,0.6611543399387471,0.12003733263687717,0.0009462148573093947
1688490513.4405475,0.3283446476538912,,,,,-0.9639375905742995,0.5985123780010625,-0.6480339883152675,0.6543798413342394,0.11899676778486357,0.0006581854666325563
1688490513.4738634,0.33380866411849475,,,,,-0.9639221154762153,0.5984863812018314,-0.651170318727864,0.6675898798398199,0.1226202549147422,0.0013227046548920857
1688490513.507216,0.3352752773100426,,,,,-0.9639409720316524,0.5984918751564428,-0.6501297607351274,0.6602296176584306,0.12138964456607769,0.0009243331085291904
1688490513.5406272,0.3390397609186246,,,,,-0.9639658389484191,0.5984707351403036,-0.6488279194490159,0.6530922891925068,0.11986666451297444,0.000624149441972557
1688490513.573951,0.33871375919637836,,,,,-0.9639480335855195,0.5984852323295302,-0.6473886960859111,0.6454941135296244,0.11826116248824327,0.00038727236195717785
1688490513.6071985,0.3440829176546544,,,,,-0.9639485083705499,0.5984811889510264,-0.6503116876346657,0.6585645860572112,0.12159328513270834,0.0008548539099793448
1688490513.6405423,0.34948143613474425,,,,,-0.9639401255862639,0.598455895150489,-0.6494457543912521,0.6506676791531967,0.12060476376431983,0.0005518631935289335
1688490513.6738875,0.348477682471566,,,,,-0.9639493809188947,0.5985033734524023,-0.6488839011170968,0.6429873782545499,0.1199516645614281,0.000337610114469985
1688490513.7072532,0.35357146928771693,,,,,-0.9639516185450945,0.5984856645038211,-0.6518186876147163,0.656760663317942,0.12336018804975218,0.0008027920657670657
1688490513.740729,0.3608492189051894,,,,,-0.9639528144359442,0.5984846457948675,-0.6514321617623788,0.6501659612787354,0.12290431658499189,0.0005558167711875431
1688490513.7739055,0.3597930433570033,,,,,-0.9639497032666755,0.5984588694748304,-0.6513433983470629,0.6435985247356596,0.12280471745556129,0.0003697401091939269
1688490513.807279,0.36295341987427865,,,,,-0.96260532931577,0.5890493786377681,-0.6510030292462761,0.6373025265164132,0.12399501721053104,0.00046044654731500147
1688490513.8406026,0.368088895298878,,,,,-0.962599359802244,0.5890613008225051,-0.6504813157622917,0.6302739738546237,0.12338241154626134,0.0002840461944411686
1688490513.8738813,0.37335454941568186,,,,,-0.9639471363959784,0.5984877808723547,-0.6528226754907587,0.6441445386893444,0.12456768044215914,0.0003936571196973885
1688490513.9072173,0.37476881889793406,,,,,-0.9625953342392057,0.5890589195595,-0.6520581402909154,0.6365311067401577,0.12527539193649476,0.00044755109212547356
1688490513.9405773,0.3783126919628149,,,,,-0.9625957637401995,0.5890485898180896,-0.6511948946200402,0.6293316136582721,0.12423692393635433,0.00026894124989958505
1688490513.9739485,0.3773870700018244,,,,,-0.9625890738257207,0.5890324670467639,-0.6510211425627587,0.6226677571271233,0.12403756916863398,0.0001560560201384978
1688490514.007213,0.38242928502496587,,,,,-0.9626002983410166,0.5890545622359539,-0.6533156055861588,0.6367512346384114,0.12680344871066615,0.00046507182529227913
1688490514.0406082,0.38749000009498685,,,,,-0.9625947258631888,0.5890676733512913,-0.6529712420236647,0.6297484672470789,0.12638870762909196,0.000286665119961566
1688490514.074126,0.3926181494501391,,,,,-0.962596080347651,0.5890627925829046,-0.6524054174301019,0.622405432285959,0.12569712759250762,0.0001561130214019712
1688490514.1072183,0.393911065095262,,,,,-0.9625985693628969,0.5890537672960825,-0.6519766817539854,0.6158150715686379,0.12517449411552642,8.004634550881024e-05
1688490514.1405516,0.3972807394133378,,,,,-0.9625956273585885,0.589057271586852,-0.6537329897459174,0.6308696657739434,0.12732491216476927,0.00031588744544189376
1688490514.1738775,0.39674432773161966,,,,,-0.9625963940886895,0.5890565209246144,-0.6534550329698006,0.6243172410997846,0.1269813340886349,0.00018842654108318921
1688490514.2072165,0.4016283399914908,,,,,-0.9626037145730819,0.5890473246776669,-0.6533034595845733,0.6177154224451065,0.12678593466481192,0.00010095477684571756
1688490514.2405515,0.4083448023696051,,,,,-0.9626089728109559,0.5890479633668176,-0.6530844127021437,0.6107595331356013,0.12651056321070342,4.366315539613912e-05
1688490514.2739325,0.4082487916270821,,,,,-0.9618541822826435,0.5795708055742734,-0.6522022026974599,0.6037669451250703,0.1263544393002349,6.028470838910383e-05
1688490514.3072195,0.4116466411314055,,,,,-0.9626030631280011,0.5890358426045271,-0.6535031627302125,0.6180220718724153,0.12703263170626355,0.00010475960901348377
1688490514.3405516,0.4167432251710275,,,,,-0.9626054404699199,0.5890571299573364,-0.6530586577859417,0.6111358022932398,0.1264833167398612,4.5895829642520686e-05
1688490514.3738878,0.4161582010843148,,,,,-0.9618547814898132,0.579541795980228,-0.6529230410033948,0.6049933917829975,0.12724023329249798,7.115114868957507e-05
1688490514.4072282,0.4212003956396502,,,,,-0.9618627020805677,0.5795594018622258,-0.6525747895162559,0.5988049940558624,0.12680118684049657,3.055120281028778e-05
1688490514.4406464,0.4278669757223662,,,,,-0.9626113363495336,0.5890676515219855,-0.6538617310528649,0.614147329187302,0.12746555113208236,6.831867679172591e-05
1688490514.4738855,0.4272696620349802,,,,,-0.9618622444470234,0.5795907288596494,-0.6538609151379311,0.607556861299844,0.1283967911282125,9.611554381000595e-05
1688490514.5072124,0.43007058758397826,,,,,-0.9618673266994684,0.5795822875007198,-0.6539554886499668,0.6008084190099453,0.12850883332446186,4.2098475980344686e-05
1688490514.54055,0.43483129661477987,,,,,-0.9619529040397823,0.579596984186885,-0.6537622315644633,0.5939092496397298,0.12816035753297667,1.2835724489513925e-05
1688490514.5739691,0.434656489846045,,,,,-0.9618711781696068,0.5796106626094477,-0.6532980139577085,0.5873973897082282,0.12768436593272686,2.051767399958094e-06
1688490514.6072583,0.4393888078641266,,,,,-0.9618658729998848,0.5795870802993969,-0.6542505756687067,0.6027725580306685,0.12888082891847763,5.518393702831835e-05
1688490514.64055,0.44412023746644924,,,,,-0.9618746060643866,0.5796159183192682,-0.6542035175509617,0.5967683838482498,0.12881075001008477,2.231884471054453e-05
1688490514.6739092,0.44877267212946936,,,,,-0.9618351603950404,0.5795848332490003,-0.654161612544474,0.5905337554684759,0.12880766475856098,5.804774321995885e-06
1688490514.7072413,0.4500667829032978,,,,,-0.9618490076090165,0.5796837005550499,-0.6540710611820841,0.5844442227342003,0.12867663442141336,4.76157883440514e-07
1688490514.740638,0.4532286381451709,,,,,-0.9617080538299445,0.5700997444621054,-0.6537337235873157,0.5777981324119061,0.12843063436207172,2.0059700677682596e-06
1688490514.7738848,0.4528001173407174,,,,,-0.9618718181425183,0.5796384109266699,-0.6542982969265076,0.593572089761851,0.12893337421785153,1.1987148970814641e-05
1688490514.8072147,0.45721199547216196,,,,,-0.9619014550614751,0.5799252202356987,-0.6544581799160308,0.587013967998325,0.12909730975666303,1.5824528102853432e-06
1688490514.8405554,0.4617726413134618,,,,,-0.9618985922474109,0.5794384677859596,-0.6544234102466228,0.580542270557079,0.1290571244667647,5.970713366399233e-09
1688490514.8739204,0.4616633052321004,,,,,-0.9616789191012094,0.569965808357684,-0.654153745813761,0.5742882273540928,0.1289941961249853,3.5818611318190635e-07
1688490514.9072323,0.46596921779862593,,,,,-0.9616933881050906,0.5698696956580335,-0.6543348856322538,0.568386213287001,0.12920415838392554,-1.4527402390940122e-08
1688490514.9407396,0.47215591528085055,,,,,-0.9616923637868262,0.5698800492020779,-0.6542430863180863,0.5632155927570648,0.12908974882121846,-1.314817656532855e-06
1688490514.9738877,0.47199146014519683,,,,,-0.9617306938126,0.5698133865664888,-0.6541309297249055,0.578778952764334,0.1289003782185898,3.1917536385236945e-06
1688490515.0072484,0.47498938601397517,,,,,-0.961745179231908,0.569733913305541,-0.6540346749903454,0.5730743039472034,0.12876126074051156,1.6472140180421523e-07
1688490515.0405693,0.4792080442059075,,,,,-0.961764020184893,0.5697451767676847,-0.6542256419163119,0.5669343002467999,0.12897758070901125,-9.847853299600605e-08
1688490515.0738864,0.47869615940387306,,,,,-0.9617141996570973,0.5698494713742611,-0.6544380802321462,0.5602706226547569,0.12930810796145992,-3.917231804061807e-06
1688490515.107221,0.48351124248168065,,,,,-0.961720876407191,0.5698455618346618,-0.6539584209150962,0.5539758880021987,0.1286960634354511,-1.7645027939738876e-05
1688490515.1407676,0.48912467508412916,,,,,-0.9616802521143717,0.5698855039775627,-0.6536713978882602,0.5700684446341815,0.1283874527763617,2.6900706090113482e-11
1688490515.1738827,0.48870429512242075,,,,,-0.9617201271864522,0.5698401296242978,-0.6539063397655811,0.5647702187459335,0.12863169138991573,-5.74757636015303e-07
1688490515.207396,0.4917996927425962,,,,,-0.9617270756553075,0.5698419964392827,-0.6536241013362517,0.5587606680160785,0.12826982804550505,-5.967773331845965e-06
1688490515.2405462,0.49606434372370845,,,,,-0.9617226446674602,0.5698467680693204,-0.6536529058723073,0.5530916152029715,0.1283113439280594,-2.0642539115656163e-05
1688490515.2741888,0.49987628600305667,,,,,-0.9621801679387937,0.5603041537471132,-0.6540565451965898,0.5473556878443363,0.12824404193852101,-9.517374609399526e-06
1688490515.3072171,0.5011978189634212,,,,,-0.9621659495410952,0.5603102887461948,-0.6539732785869316,0.5412033764873998,0.1281578583857838,-3.0538651029819834e-05
1688490515.3405569,0.5042538404670992,,,,,-0.9616998248835668,0.5698172298465438,-0.6524707984560838,0.5573034725378204,0.1268736472675098,-8.408022197336491e-06
1688490515.3738837,0.5037167246062956,,,,,-0.9617124659141971,0.5698564651441266,-0.6528670948005533,0.5518758948551911,0.1273470471484308,-2.5129044514503828e-05
1688490515.4072134,0.5077203173593766,,,,,-0.9621798216543974,0.5603437481275984,-0.6530323703291119,0.546156083844509,0.12697410803941953,-1.2273003824635245e-05
1688490515.4405425,0.5133099380609734,,,,,-0.9621699801120533,0.5603545657139594,-0.652975264662154,0.5401866845144885,0.12691587980054425,-3.522091222842211e-05
1688490515.4738836,0.5132774938921527,,,,,-0.9621724986680051,0.5603640873398239,-0.6528777861448559,0.5344170289036776,0.12679278687506843,-7.485855684210889e-05
1688490515.5072205,0.515475995317544,,,,,-0.9621400677563012,0.5603912187964596,-0.653316879032745,0.5290376499566862,0.12737435613447812,-0.0001332948095282823
1688490515.5405545,0.5196560275089674,,,,,-0.962175643591713,0.5603589962166851,-0.6531360735723634,0.5233656558013579,0.12710675624175907,-0.00021802033856978658
1688490515.5738885,0.5233143721050839,,,,,-0.9621706445909546,0.5603478224057472,-0.6515538601954063,0.5404810829465615,0.1251807064223085,-3.27523471572868e-05
1688490515.6072822,0.5241183821851146,,,,,-0.9621694828904153,0.5603560162275786,-0.6519408663359332,0.5350488109195973,0.12565115633965812,-6.821085390748447e-05
1688490515.6405532,0.5265852124263389,,,,,-0.9621528462822335,0.5603300499152611,-0.6520260747178459,0.5300783274768412,0.12577491644382352,-0.00011674185348535887
1688490515.673907,0.5261972773428145,,,,,-0.9621211732144259,0.5604032326291811,-0.652284863911283,0.5248198508432963,0.12612879807113794,-0.00019105525425805784
1688490515.7072887,0.5297232490415508,,,,,-0.9632295063590597,0.5508690200958892,-0.6525703061717198,0.5198395725136747,0.12512932316993802,-0.00012468912226467916
1688490515.7405617,0.5348717371972833,,,,,-0.9632216010234704,0.5508722708557369,-0.6525225993885206,0.5145857187342555,0.12508104782535248,-0.00019925491849362653
1688490515.7738788,0.5345370211160143,,,,,-0.9632258412009269,0.5508925866535851,-0.6527597569756511,0.5089642338269733,0.12536233101272795,-0.0003087791521488577
1688490515.8072226,0.5368238501955754,,,,,-0.9632329390524361,0.5508741854012501,-0.6529291987097633,0.5040234167361747,0.12555846851860017,-0.000432150619671702
1688490515.8405669,0.5403769961053744,,,,,-0.9621665910705807,0.560378144664613,-0.6503207197317393,0.5206583718003961,0.12370587796779717,-0.0002556175153332056
1688490515.8738904,0.5439603900966388,,,,,-0.9632343444267462,0.5509067022254905,-0.6504269926589155,0.5153951154813368,0.12256893196417316,-0.0001793328214843866
1688490515.907219,0.5449261282046529,,,,,-0.9632232470645529,0.5509022148972563,-0.650577897692667,0.5105446575822663,0.12275925897828757,-0.00026404196503079775
1688490515.940546,0.5468862633232313,,,,,-0.9632207643390398,0.5509079400819988,-0.6509764118202246,0.5053791923628193,0.12323220966866032,-0.00038203009341282717
1688490515.9738832,0.5462861121532937,,,,,-0.9632267673677553,0.5509151932346599,-0.6513806016475566,0.5004337132397619,0.12370382978309873,-0.000524756898043216
1688490516.0072055,0.549567247610571,,,,,-0.9632994473503949,0.5507960371476874,-0.6515331514901187,0.49543139578513584,0.12379727242927803,-0.0006932997761174217
1688490516.040629,0.5538804187928182,,,,,-0.9648667444357442,0.5415396203627341,-0.6518401280600112,0.4903978835142452,0.12230948185573504,-0.000533387391812035
1688490516.0739162,0.5534108487843807,,,,,-0.9648723311060956,0.5415577536888291,-0.6521483056223261,0.48546589165256515,0.12266311271753096,-0.0007078313752535506
1688490516.1072116,0.5556223078718279,,,,,-0.9632265986209525,0.55098968945805,-0.648423296693208,0.5020048382561472,0.12025085817493172,-0.0004530600066206355
1688490516.1405535,0.5587902622720895,,,,,-0.9631912167347529,0.5514272911981706,-0.6486395636204769,0.4971596687835276,0.12053823237522324,-0.000618972403105442
1688490516.173882,0.5618829542765709,,,,,-0.9632216790496178,0.5511630154652525,-0.6488382623228364,0.491975414151923,0.12072965507226296,-0.0008056145297623533
1688490516.207216,0.5627863325703998,,,,,-0.9648783053651984,0.5417501544490176,-0.6489920066292711,0.48634784853093926,0.11901650097064394,-0.0006420935886868185
1688490516.2405894,0.5646928298294592,,,,,-0.9648784883728316,0.5417217727129175,-0.649193184016046,0.4810717638480242,0.11924145075697574,-0.0008455840092291928
1688490516.273921,0.5641383837973822,,,,,-0.9648789182124734,0.5417196823234733,-0.6495749473284537,0.4757803832079862,0.119670618677544,-0.0010945414062272104
1688490516.3071957,0.5669969025421975,,,,,-0.96488246540206,0.5417246614492123,-0.6497970233560131,0.4706713460178492,0.11991404835463335,-0.0013751120695862182
1688490516.340637,0.5708328838671017,,,,,-0.9648794364461133,0.5417268240804057,-0.6500821872666347,0.4655088733712853,0.12023528083633699,-0.0017065182571589482
1688490516.3739161,0.5705852829825369,,,,,-0.9648686392161098,0.5417144326426975,-0.6502160521318336,0.46073012513092393,0.12039045128058296,-0.002052583061029299
1688490516.40728,0.5723499651981799,,,,,-0.9648729538663015,0.5417148303584511,-0.6455734454093855,0.4772156782502831,0.11523593517191313,-0.0009498503722877538
1688490516.4405458,0.5750081918643306,,,,,-0.9648752790568794,0.5417335584231745,-0.6458835243744593,0.47196986223881315,0.11556499243333433,-0.0012088610061334714
1688490516.4738798,0.5776664624049168,,,,,-0.9648736353275178,0.5417488739695243,-0.6461311945398371,0.46717877139756314,0.11583006533357135,-0.0014831867629687531
1688490516.5072181,0.5780307131526893,,,,,-0.9648778489372977,0.5417116541299376,-0.6465637200754942,0.4616790955244665,0.11628795723724596,-0.00184827716485243
1688490516.5405502,0.5798900662381051,,,,,-0.9670348763953953,0.5324375091104419,-0.6465714300075336,0.4563077005676342,0.11397212188716999,-0.0015280140578955125
1688490516.5739474,0.579494438069597,,,,,-0.9671152330135753,0.5324055709316167,-0.6468641429778641,0.45068136375951695,0.11418798729540912,-0.0018975827178331955
1688490516.6072145,0.5816916959369489,,,,,-0.9671295200903665,0.5324176818384943,-0.6472950251180023,0.44579369045388373,0.11462118516883432,-0.002277212516713975
1688490516.6405497,0.5850778469977923,,,,,-0.967125531777304,0.5324075603703897,-0.6474275029356803,0.441130373759083,0.11475117213781098,-0.0026706931436189284
1688490516.673874,0.584602650047636,,,,,-0.9671409410092313,0.5323437092430561,-0.647615572055456,0.43627529293708817,0.11491466842332831,-0.003123211013460502
1688490516.7072175,0.5856405952058714,,,,,-0.9671315996318228,0.5323403486966414,-0.64810136233129,0.43188744790936334,0.11542333792847671,-0.0036031764974059333
1688490516.7405636,0.5879189798311243,,,,,-0.9671698380383371,0.5322934362428241,-0.6421120351697631,0.44819651169260144,0.10919435613842314,-0.001890857265407787
1688490516.773878,0.5900781323848269,,,,,-0.9671751038439457,0.5322810591410714,-0.6424111880741441,0.4429805096498503,0.10947657516155432,-0.0022760420884997833
1688490516.8072062,0.5905833723321506,,,,,-0.9671299843350737,0.5323472327366773,-0.642602331194949,0.4374983909271315,0.10969490508880124,-0.002738592570962574
