Time,X,Y,VX,VY
1688252036.821516,-0.5877885852170678,-0.8090145728529974,0.12707971193610304,-0.09232961505909391
1688252036.83821,-0.585665089221216,-0.8105531464793071,0.12732139051617414,-0.09199605708806914
1688252036.854839,-0.5835458686697069,-0.812080180252244,0.12756125642031624,-0.09166317070227127
1688252036.8715303,-0.5814147139727593,-0.8136073563924888,0.1278011446874628,-0.09132840970529157
1688252036.8881683,-0.5792863701990362,-0.8151241017793703,0.12803939449570242,-0.09099409024709947
1688252036.904855,-0.5771478305462964,-0.8166396890279725,0.12827746238400659,-0.09065816922397657
1688252036.9215047,-0.5750100749313396,-0.818146327821286,0.12851412465224094,-0.09032237135722064
1688252036.938263,-0.5728544192688182,-0.8196571321742921,0.12875144124506172,-0.08998376175756832
1688252036.9549491,-0.5707040815564832,-0.8211558020831192,0.12898685176384808,-0.08964598749957789
1688252036.9717798,-0.568531152818496,-0.8226617338097549,0.1292234029663084,-0.08930466465157615
1688252036.9881854,-0.5664092822699671,-0.8241240956060081,0.12945311022010836,-0.08897136200521981
1688252037.0049074,-0.5642426205559303,-0.8256090268088015,0.12968636266799746,-0.0886310235790382
1688252037.0216138,-0.5620740792304642,-0.8270868935349089,0.12991850543048367,-0.08829038990418367
1688252037.0381973,-0.5599176786599308,-0.8285482442948476,0.13014805387107073,-0.08795166329465445
1688252037.0549664,-0.5577332637316615,-0.8300202446490259,0.13037927514600914,-0.08760853620010232
1688252037.0715208,-0.555573035580194,-0.8314677396845944,0.13060664713450162,-0.08726920835556591
1688252037.08821,-0.5533913954686415,-0.8329213428777471,0.13083497859014379,-0.0869265171282044
1688252037.104865,-0.5512104516615849,-0.834366249304843,0.13106194396096824,-0.08658393527609734
1688252037.121632,-0.5490110235265541,-0.8358151087688745,0.1312895302733825,-0.08623844991254177
1688252037.1382117,-0.5468324325844311,-0.8372420741182287,0.1315136774663054,-0.08589623764759423
1688252037.154928,-0.5446321356545839,-0.838675048402137,0.1317387685404609,-0.08555061581406802
1688252037.1715326,-0.5424428078484645,-0.8400927331035984,0.1319614579326218,-0.0852067170064678
1688252037.1881754,-0.5402447474073122,-0.8415079398905333,0.13218375809487903,-0.08486144647976428
1688252037.2048492,-0.5380388908781609,-0.8429200151275318,0.13240556635442255,-0.08451495134642154
1688252037.2215202,-0.5358297231085071,-0.8443260672473998,0.13262642850493964,-0.08416793608463694
1688252037.2381773,-0.53361871793604,-0.8457251704119353,0.1328461991161056,-0.08382063220429337
1688252037.2550313,-0.5313778543031025,-0.847134921931702,0.1330676423669999,-0.08346863816794671
1688252037.271575,-0.5291746411249811,-0.8485129340147075,0.1332840999988263,-0.0831225582512128
1688252037.2881901,-0.5269583057995244,-0.8498911365280232,0.13350058754337588,-0.08277441711239547
1688252037.304834,-0.5247345552945529,-0.8512659082095487,0.13371653617412807,-0.08242511119990373
1688252037.321527,-0.5225006083889976,-0.8526389119862683,0.13393220710304274,-0.08207420364055361
1688252037.3381813,-0.520268282157234,-0.854002877384591,0.1341464582867988,-0.08172355065604739
1688252037.3548672,-0.5180281349537342,-0.8553635784836503,0.1343601967156256,-0.08137166915617366
1688252037.371513,-0.5157898512231338,-0.8567151389903283,0.1345724993435587,-0.08102008036993848
1688252037.3882048,-0.5135418069210043,-0.8580645736448452,0.13478446804341518,-0.08066695839671274
1688252037.4048398,-0.5112979246134626,-0.8594035328563445,0.13499479126453032,-0.08031449018806809
